INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
268619593,05/21/2023,03:18:00,BRONX,OUTSIDE,41,0,STREET,BAR/NIGHT CLUB,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1011153,235311,40.812511,-73.902811,POINT (-73.902811 40.812511)
262145575,01/18/2023,16:49:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,<18,M,BLACK,<18,F,BLACK,1054984,193094,40.696395,-73.744911,POINT (-73.744911 40.696395)
263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,48,0,STREET,FAST FOOD,Y,45-64,M,WHITE HISPANIC,18-24,M,BLACK,1013973,247558,40.846117,-73.892569,POINT (-73.892569 40.846117)
262145574,01/18/2023,16:05:00,BRONX,OUTSIDE,41,0,STREET,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,25-44,M,BLACK,1015347,236359,40.815372,-73.887653,POINT (-73.887653 40.815372)
268199269,05/13/2023,03:17:00,BRONX,OUTSIDE,48,0,STREET,(null),N,<18,M,BLACK,25-44,F,BLACK HISPANIC,1013706,252409,40.85943,-73.893513,POINT (-73.893513 40.85943)
266626262,04/13/2023,02:14:00,BRONX,OUTSIDE,43,0,STREET,BAR/NIGHT CLUB,N,(null),(null),(null),25-44,F,BLACK HISPANIC,1021853,242624,40.832542,-73.864116,POINT (-73.864116 40.832542)
268958472,05/27/2023,16:54:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1009143,242912,40.83338,-73.910044,POINT (-73.910044 40.83338)
263357365,02/07/2023,16:40:00,BROOKLYN,OUTSIDE,70,0,OTHER,(null),Y,18-24,M,WHITE HISPANIC,18-24,M,BLACK,998839,168942,40.630373,-73.947438,POINT (-73.947438 40.630373)
266157677,04/04/2023,14:05:00,BROOKLYN,OUTSIDE,75,0,PLAYGROUND,(null),N,(null),(null),(null),<18,M,BLACK,1015384,179678,40.659797,-73.887783,POINT (-73.887783 40.659797)
262696074,01/29/2023,12:47:00,BROOKLYN,INSIDE,83,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK,25-44,M,BLACK,1008352,189038,40.685512,-73.913093,POINT (-73.913093 40.685512)
263078584,02/05/2023,09:40:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1052259,196054,40.70453831,-73.75471178,POINT (-73.75471178 40.70453831)
268199267,05/13/2023,00:36:00,BRONX,OUTSIDE,47,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1027323,261474,40.884257,-73.844227,POINT (-73.844227 40.884257)
270274908,06/22/2023,00:53:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1008608,238678,40.82176,-73.911992,POINT (-73.911992 40.82176)
263429757,02/10/2023,23:25:00,BROOKLYN,INSIDE,88,0,(null),GROCERY/BODEGA,N,25-44,M,BLACK,45-64,M,WHITE HISPANIC,993569,191897,40.693387,-73.966393,POINT (-73.966393 40.693387)
265354835,03/19/2023,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,GROCERY/BODEGA,Y,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1025687,268586,40.903785,-73.850098,POINT (-73.850098 40.903785)
270489848,06/27/2023,12:50:00,BROOKLYN,INSIDE,73,0,DWELLING,MULTI DWELL - APT BUILD,N,<18,M,BLACK,<18,F,BLACK,1008245,183796,,,
265584227,03/23/2023,22:10:00,BRONX,OUTSIDE,47,0,COMMERCIAL,GROCERY/BODEGA,N,(null),(null),(null),25-44,M,BLACK,1023214,259205,40.878047,-73.859101,POINT (-73.859101 40.878047)
265339107,03/18/2023,15:45:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,<18,M,BLACK,18-24,M,BLACK,997995,235238,40.812339,-73.950343,POINT (-73.950343 40.812339)
262747863,01/30/2023,07:25:00,BRONX,OUTSIDE,41,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1012238,239444,40.82384965,-73.89887473,POINT (-73.89887473 40.82384965)
270556572,06/29/2023,00:29:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1022013,259442,40.878703,-73.86344,POINT (-73.86344 40.878703)
266473081,04/10/2023,22:00:00,BRONX,OUTSIDE,47,1,TRANSIT,(null),N,<18,M,BLACK,<18,M,BLACK,1020990,256795,40.87144091,-73.86715728,POINT (-73.86715728 40.87144091)
266051446,04/01/2023,22:20:00,BROOKLYN,OUTSIDE,88,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,991561,193249,40.6971,-73.973631,POINT (-73.973631 40.6971)
267333554,04/26/2023,21:02:00,MANHATTAN,INSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,996071,236561,40.815975,-73.957291,POINT (-73.957291 40.815975)
263692953,02/15/2023,06:00:00,QUEENS,OUTSIDE,110,0,DWELLING,PVT HOUSE,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1025013,212350,40.749434,-73.852878,POINT (-73.852878 40.749434)
262747866,01/30/2023,22:50:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1030896,263028,40.888503,-73.831295,POINT (-73.831295 40.888503)
262699985,01/29/2023,19:01:00,MANHATTAN,OUTSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,<18,M,BLACK,<18,M,BLACK,995545,236005,40.81445,-73.959195,POINT (-73.959195 40.81445)
270550922,06/28/2023,17:40:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),Y,25-44,F,BLACK,25-44,M,BLACK,1017468,180474,40.661976,-73.880268,POINT (-73.880268 40.661976)
267855692,05/06/2023,20:45:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,1000869,189183,40.685927,-73.940077,POINT (-73.940077 40.685927)
261519678,01/06/2023,14:30:00,BROOKLYN,INSIDE,67,0,DWELLING,MULTI DWELL - APT BUILD,Y,(null),(null),(null),25-44,M,BLACK,1005656,181038,40.663561,-73.922839,POINT (-73.922839 40.663561)
268492178,05/18/2023,16:05:00,BROOKLYN,INSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,(null),(null),(null),45-64,M,BLACK,1007054,189166,40.685867,-73.917775,POINT (-73.917775 40.685867)
263357363,02/09/2023,09:25:00,BROOKLYN,INSIDE,76,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,(null),(null),(null),45-64,M,BLACK HISPANIC,982802,184804,40.673924,-74.005219,POINT (-74.005219 40.673924)
262882569,02/01/2023,19:00:00,BROOKLYN,OUTSIDE,75,0,COMMERCIAL,COMMERCIAL BLDG,Y,(null),(null),(null),25-44,M,BLACK,1021156,185782,40.676531,-73.866944,POINT (-73.866944 40.676531)
268895971,05/26/2023,09:40:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),N,(null),(null),(null),45-64,M,WHITE HISPANIC,994585,170630,40.635011,-73.962763,POINT (-73.962763 40.635011)
265187031,03/15/2023,16:53:00,BROOKLYN,OUTSIDE,73,0,COMMERCIAL,GROCERY/BODEGA,Y,<18,M,BLACK HISPANIC,<18,M,BLACK,1007301,184134,40.672053,-73.916899,POINT (-73.916899 40.672053)
270489846,06/27/2023,12:27:00,BRONX,INSIDE,41,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,45-64,M,BLACK,1012221,238552,40.821404,-73.898938,POINT (-73.898938 40.821404)
265522341,03/22/2023,14:34:00,BRONX,OUTSIDE,42,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1011721,242158,40.83130042,-73.90073162,POINT (-73.90073162 40.83130042)
269129665,05/31/2023,21:54:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1008787,243961,40.836258,-73.911326,POINT (-73.911326 40.836258)
264689063,03/07/2023,01:56:00,BROOKLYN,INSIDE,66,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,982643,170318,40.634162,-74.005786,POINT (-74.005786 40.634162)
270085084,06/19/2023,00:45:00,QUEENS,OUTSIDE,100,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1034646,153480,40.587801,-73.818552,POINT (-73.818552 40.587801)
266427561,04/08/2023,18:50:00,BROOKLYN,OUTSIDE,73,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1010707,182887,40.668621,-73.904627,POINT (-73.904627 40.668621)
264417852,03/01/2023,12:50:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1025439,258185,40.875237,-73.851061,POINT (-73.851061 40.875237)
265124476,03/14/2023,12:50:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER,1001068,233533,40.80765394,-73.93924858,POINT (-73.93924858 40.80765394)
261204520,01/01/2023,06:47:00,BRONX,OUTSIDE,40,0,STREET,(null),N,18-24,M,BLACK,<18,M,BLACK,1005216,235339,40.812604,-73.924256,POINT (-73.924256 40.812604)
263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,48,0,STREET,FAST FOOD,Y,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1013973,247558,40.846117,-73.892569,POINT (-73.892569 40.846117)
270017979,06/17/2023,21:58:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1001248,238873,40.8223104,-73.93858484,POINT (-73.93858484 40.8223104)
265339108,03/18/2023,22:05:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,998750,176748,40.65179719,-73.94774422,POINT (-73.94774422 40.65179719)
265674098,03/25/2023,02:38:00,BRONX,OUTSIDE,48,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1015450,247021,40.84463555,-73.88723401,POINT (-73.88723401 40.84463555)
267855690,05/06/2023,11:37:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),45-64,M,BLACK,1020880,236792,40.816541,-73.867664,POINT (-73.867664 40.816541)
270605395,06/29/2023,21:59:00,BRONX,OUTSIDE,44,0,STREET,COMMERCIAL BLDG,N,(null),(null),(null),25-44,M,BLACK HISPANIC,1007432,246892,40.844308,-73.916211,POINT (-73.916211 40.844308)
267820025,05/06/2023,04:26:00,BROOKLYN,OUTSIDE,75,0,OTHER,(null),N,(null),(null),(null),18-24,M,BLACK,1012067,183393,40.670006,-73.899723,POINT (-73.899723 40.670006)
265006011,03/11/2023,13:45:00,BROOKLYN,INSIDE,67,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK,25-44,M,BLACK,1002297,175828,40.649267,-73.934961,POINT (-73.934961 40.649267)
261964438,01/15/2023,23:23:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1002314,186877,40.67959248,-73.93487298,POINT (-73.93487298 40.67959248)
270033866,06/18/2023,02:54:00,MANHATTAN,OUTSIDE,7,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,987431,202125,40.72146254,-73.98852418,POINT (-73.98852418 40.72146254)
262409423,01/24/2023,01:05:00,BROOKLYN,INSIDE,73,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,1009904,180751,40.662761,-73.907529,POINT (-73.907529 40.662761)
262334288,01/21/2023,21:17:00,BROOKLYN,OUTSIDE,63,0,STREET,(null),Y,18-24,M,BLACK,25-44,M,BLACK,1003231,167629,40.626762,-73.931618,POINT (-73.931618 40.626762)
268199268,05/13/2023,02:20:00,QUEENS,OUTSIDE,114,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,F,BLACK,1001899,221193,40.773785,-73.936279,POINT (-73.936279 40.773785)
